user_id,age,gender,location,preferred_language,device_type,payment_method,auto_renew,plan_changes,subscription_start_date,subscription_end_date,months_using,total_revenue_inr,completion_rate,peak_hour_streaming,avg_genre_diversity,most_watched_genre,churn_risk_score,churned
user_4623,66,Male,Ahmedabad,Hindi,Mobile,Net Banking,True,0,2024-05-24 20:25:03.650199,2025-12-15 20:25:03.650199,19,16917.23,0.31,Night,2,Comedy,3.0917213445898337,0
user_4624,50,Male,Pune,Hindi,Smart TV,Net Banking,True,0,2024-03-24 20:25:03.650201,2026-04-13 20:25:03.650201,25,26661.91,0.37,Afternoon,2,Drama,3.603695999825665,1
user_4625,18,Male,Pune,Marathi,Mobile,Net Banking,True,0,2022-02-24 20:25:03.650203,2024-12-10 20:25:03.650203,34,40802.56,0.52,Afternoon,7,Thriller,1.9699700560995224,0
user_4626,18,Male,Bangalore,Spanish,Laptop,Net Banking,True,0,2024-05-08 20:25:03.650205,2028-02-17 20:25:03.650205,46,52031.72,0.57,Evening,1,Comedy,2.5801054644199533,0
user_4627,67,Male,Chennai,Hindi,Tablet,Credit Card,True,1,2024-05-27 20:25:03.650206,2025-05-22 20:25:03.650206,12,10562.41,0.67,Evening,2,Action,2.950395079880499,0
user_4628,57,Male,Pune,Telugu,Mobile,Credit Card,True,1,2024-01-22 20:25:03.650208,2026-01-11 20:25:03.650208,24,25648.28,0.52,Evening,1,Drama,2.1939094825907093,0
user_4629,46,Male,Chennai,Hindi,Laptop,Wallet,False,3,2022-07-25 20:25:03.650210,2026-06-04 20:25:03.650210,47,37646.29,0.54,Evening,2,Horror,4.365663092093265,1
user_4630,63,Female,Kolkata,Telugu,Laptop,Credit Card,True,0,2023-04-23 20:25:03.650212,2025-10-09 20:25:03.650212,30,35904.25,0.95,Night,5,Action,0.6247305220825505,0
user_4631,27,Female,Hyderabad,Marathi,Mobile,Wallet,True,0,2022-01-09 20:25:03.650214,2024-12-24 20:25:03.650214,36,39725.18,0.66,Night,3,Romance,1.2965868722347316,0
user_4632,36,Male,Chennai,Spanish,Desktop,Net Banking,False,1,2024-06-26 20:25:03.650216,2025-08-20 20:25:03.650216,14,15764.96,0.39,Night,4,Documentary,3.295487057794339,0
user_4633,40,Male,Hyderabad,Tamil,Smart TV,Debit Card,True,1,2021-12-23 20:25:03.650218,2025-07-05 20:25:03.650218,43,44792.73,0.44,Night,1,Drama,2.1714590929923285,0
user_4634,63,Female,Mumbai,English,Smart TV,Wallet,True,2,2023-11-22 20:25:03.650220,2025-06-14 20:25:03.650220,19,17729.5,0.89,Evening,1,Drama,2.8452416705729933,0
user_4635,19,Female,Hyderabad,Telugu,Tablet,Net Banking,False,2,2022-09-22 20:25:03.650222,2022-12-21 20:25:03.650222,3,2501.0,0.47,Evening,3,Action,5.559396043437613,1
user_4636,46,Male,Chennai,Marathi,Mobile,Wallet,True,1,2022-10-10 20:25:03.650224,2022-12-09 20:25:03.650224,2,2262.21,1.0,Evening,2,Horror,3.4854211306187453,1
user_4637,48,Male,Delhi,Marathi,Mobile,Credit Card,False,1,2021-08-13 20:25:03.650230,2021-10-12 20:25:03.650230,2,1844.91,0.91,Afternoon,7,Comedy,5.676769594816693,1
user_4638,59,Male,Pune,Marathi,Mobile,Debit Card,True,1,2024-12-01 20:25:03.650235,2027-04-20 20:25:03.650235,29,24155.67,0.78,Evening,4,Drama,0.5866799008201287,0
user_4639,29,Male,Bangalore,English,Smart TV,Net Banking,False,0,2022-11-26 20:25:03.650237,2024-10-16 20:25:03.650237,23,29043.93,0.68,Night,6,Drama,2.9314263270213976,0
user_4640,58,Male,Pune,Hindi,Tablet,Net Banking,True,2,2023-01-20 20:25:03.650239,2024-06-13 20:25:03.650239,17,19080.16,0.71,Evening,7,Romance,1.958393522898446,0
user_4641,42,Female,Bangalore,Tamil,Smart TV,Debit Card,False,0,2023-07-23 20:25:03.650250,2025-06-12 20:25:03.650250,23,29064.04,0.67,Evening,2,Documentary,3.5220247274102965,1
user_4642,18,Male,Hyderabad,Tamil,Tablet,Debit Card,True,1,2024-04-16 20:25:03.650252,2027-01-31 20:25:03.650252,34,36425.04,0.35,Night,5,Comedy,1.7841647086481114,0
user_4643,32,Female,Mumbai,English,Desktop,Wallet,True,0,2023-11-05 20:25:03.650254,2026-07-22 20:25:03.650254,33,31080.87,0.68,Afternoon,1,Thriller,2.448748286788766,0
user_4644,47,Female,Mumbai,English,Desktop,UPI,True,2,2024-03-15 20:25:03.650256,2025-12-05 20:25:03.650256,21,18631.17,0.53,Afternoon,3,Drama,2.8987866099548847,0
user_4645,57,Female,Kolkata,Telugu,Smart TV,Wallet,False,1,2022-07-29 20:25:03.650258,2026-05-09 20:25:03.650258,46,50114.26,0.6,Evening,4,Horror,2.5885871802665625,0
user_4646,54,Male,Hyderabad,Telugu,Mobile,UPI,False,0,2022-02-18 20:25:03.650267,2022-07-18 20:25:03.650267,5,5625.38,0.31,Evening,6,Horror,4.631859157074988,1
user_4647,19,Male,Ahmedabad,Tamil,Tablet,Debit Card,True,0,2024-01-03 20:25:03.650269,2025-08-25 20:25:03.650269,20,22568.87,0.51,Night,2,Action,2.015280016585494,0
user_4648,40,Female,Ahmedabad,Marathi,Tablet,UPI,True,1,2022-08-09 20:25:03.650271,2024-11-26 20:25:03.650271,28,25435.25,0.97,Night,7,Comedy,0.2715754108913302,0
user_4649,31,Male,Bangalore,Spanish,Desktop,Wallet,True,1,2024-07-15 20:25:03.650274,2027-03-02 20:25:03.650274,32,28187.3,0.84,Night,4,Drama,1.2122134136517007,0
user_4650,48,Male,Delhi,Marathi,Desktop,Wallet,True,0,2024-09-25 20:25:03.650276,2027-03-14 20:25:03.650276,30,32076.64,0.58,Evening,6,Documentary,1.1427745627148855,0
user_4651,49,Male,Ahmedabad,English,Tablet,Credit Card,True,0,2022-07-05 20:25:03.650278,2024-12-21 20:25:03.650278,30,28603.95,0.37,Night,5,Drama,2.0942554760195256,0
user_4652,39,Male,Hyderabad,Marathi,Mobile,Credit Card,True,1,2022-11-10 20:25:03.650280,2026-07-22 20:25:03.650280,45,41827.69,0.65,Evening,6,Comedy,1.5014139147004388,0
user_4653,42,Female,Delhi,English,Mobile,Credit Card,True,1,2023-09-24 20:25:03.650282,2024-08-19 20:25:03.650282,11,10877.45,0.82,Evening,7,Horror,2.7750374602817987,0
user_4654,22,Female,Delhi,Tamil,Laptop,UPI,False,0,2021-10-30 20:25:03.650284,2023-04-23 20:25:03.650284,18,20335.18,0.66,Evening,7,Horror,2.8535235893991002,0
user_4655,35,Female,Delhi,Hindi,Laptop,Net Banking,True,0,2023-02-10 20:25:03.650286,2025-11-26 20:25:03.650286,34,32226.06,0.84,Morning,2,Drama,2.3925684779060488,0
user_4656,25,Other,Ahmedabad,Tamil,Laptop,Debit Card,True,1,2023-02-10 20:25:03.650288,2026-06-24 20:25:03.650288,41,39618.81,0.96,Evening,1,Comedy,1.3059910322831105,0
user_4657,50,Other,Pune,Spanish,Laptop,Net Banking,True,0,2024-05-09 20:25:03.650290,2028-03-19 20:25:03.650290,47,44676.34,0.67,Evening,5,Action,0.8051218116543017,0
user_4658,47,Male,Delhi,Hindi,Tablet,Credit Card,True,1,2022-01-21 20:25:03.650292,2025-03-06 20:25:03.650292,38,32404.15,0.35,Evening,7,Thriller,2.117616937707615,0
user_4659,55,Male,Kolkata,Spanish,Mobile,UPI,True,0,2023-10-04 20:25:03.650293,2026-07-20 20:25:03.650293,34,39217.78,0.62,Night,7,Drama,1.048774357611315,0
user_4660,43,Male,Pune,Bengali,Mobile,Credit Card,False,0,2024-11-03 20:25:03.650295,2027-09-19 20:25:03.650295,35,40527.39,0.52,Evening,6,Thriller,2.9613642054421243,0
user_4661,66,Male,Chennai,Bengali,Mobile,Net Banking,True,2,2024-07-05 20:25:03.650297,2025-11-27 20:25:03.650297,17,14451.93,0.49,Evening,7,Sci-Fi,2.601281438831582,0
user_4662,28,Male,Hyderabad,Tamil,Tablet,UPI,True,0,2023-08-01 20:25:03.650299,2026-10-14 20:25:03.650299,39,37672.14,0.78,Morning,4,Drama,2.215935256335141,0
user_4663,47,Female,Pune,Hindi,Tablet,Net Banking,True,0,2023-12-19 20:25:03.650301,2026-02-06 20:25:03.650301,26,28039.34,0.42,Night,5,Drama,1.8402666529325402,0
user_4664,44,Female,Ahmedabad,Hindi,Laptop,Credit Card,True,1,2024-05-31 20:25:03.650303,2024-12-27 20:25:03.650303,7,5948.21,0.82,Evening,6,Romance,2.9327507879086365,0
user_4665,59,Female,Ahmedabad,Telugu,Laptop,UPI,False,0,2024-01-22 20:25:03.650305,2025-11-12 20:25:03.650305,22,20453.62,0.76,Night,7,Comedy,2.343967160490127,0
user_4666,48,Male,Hyderabad,Tamil,Desktop,UPI,False,1,2021-09-10 20:25:03.650307,2024-03-28 20:25:03.650307,31,24146.55,0.85,Night,6,Horror,1.894431564079647,0
user_4667,38,Other,Ahmedabad,Tamil,Smart TV,Wallet,True,1,2023-10-11 20:25:03.650308,2025-12-29 20:25:03.650308,27,30438.9,0.97,Evening,7,Thriller,1.1470136438374958,0
user_4668,19,Male,Bangalore,Spanish,Laptop,Debit Card,False,0,2022-02-21 20:25:03.650310,2024-04-11 20:25:03.650310,26,29401.18,0.71,Night,7,Comedy,2.3441809484207132,0
user_4669,35,Male,Pune,English,Tablet,Credit Card,True,0,2023-03-16 20:25:03.650312,2027-01-24 20:25:03.650312,47,47192.92,0.85,Afternoon,2,Drama,2.0499649640888546,0
user_4670,28,Male,Chennai,Telugu,Desktop,Credit Card,True,1,2022-02-17 20:25:03.650314,2025-06-01 20:25:03.650314,40,44382.43,0.78,Night,4,Thriller,0.9744258414338623,0
user_4671,55,Female,Pune,Tamil,Desktop,UPI,True,0,2022-08-09 20:25:03.650316,2023-06-05 20:25:03.650316,10,12140.64,0.66,Morning,2,Sci-Fi,4.204864154935144,1
user_4672,42,Female,Pune,Spanish,Desktop,Debit Card,True,1,2021-08-17 20:25:03.650318,2021-11-15 20:25:03.650318,3,2850.06,0.63,Evening,4,Drama,2.7017265467559755,0
user_4673,39,Female,Mumbai,Telugu,Mobile,Debit Card,True,0,2023-01-12 20:25:03.650320,2025-05-01 20:25:03.650320,28,24307.41,0.75,Afternoon,2,Drama,2.532768375356236,0
user_4674,50,Female,Hyderabad,Bengali,Tablet,Net Banking,True,1,2023-11-12 20:25:03.650321,2025-03-06 20:25:03.650321,16,16345.42,0.84,Afternoon,1,Drama,2.964332725630462,0
user_4675,26,Male,Chennai,Marathi,Laptop,Credit Card,True,0,2021-08-12 20:25:03.650323,2024-10-25 20:25:03.650323,39,38447.62,0.41,Night,5,Drama,1.818893909047489,0
user_4676,57,Male,Hyderabad,Tamil,Desktop,Net Banking,True,0,2022-01-02 20:25:03.650325,2022-10-29 20:25:03.650325,10,10012.72,0.41,Evening,2,Romance,4.314471532616246,1
user_4677,48,Female,Delhi,Bengali,Tablet,Net Banking,True,1,2022-07-05 20:25:03.650327,2025-03-21 20:25:03.650327,33,34664.61,0.72,Evening,7,Comedy,1.2153147709852008,0
user_4678,18,Female,Chennai,Bengali,Smart TV,Net Banking,True,0,2023-08-08 20:25:03.650329,2025-12-25 20:25:03.650329,29,34224.05,0.38,Night,5,Thriller,1.452642254994444,0
user_4679,24,Male,Pune,Spanish,Smart TV,Debit Card,True,2,2024-08-25 20:25:03.650331,2027-05-12 20:25:03.650331,33,29606.26,0.85,Night,3,Thriller,1.7738156858551783,0
user_4680,57,Male,Delhi,Bengali,Desktop,Net Banking,True,1,2023-09-03 20:25:03.650333,2025-06-24 20:25:03.650333,22,17310.11,0.85,Evening,4,Documentary,1.354615302489163,0
user_4681,62,Other,Chennai,Marathi,Laptop,Debit Card,True,2,2022-08-14 20:25:03.650335,2023-03-12 20:25:03.650335,7,7420.93,0.66,Evening,7,Action,3.8475688027804384,1
user_4682,53,Female,Chennai,Hindi,Desktop,Net Banking,True,0,2022-11-16 20:25:03.650337,2026-08-27 20:25:03.650337,46,47938.27,0.82,Evening,6,Sci-Fi,1.17436279287777,0
user_4683,53,Female,Delhi,Telugu,Tablet,Wallet,True,0,2022-07-17 20:25:03.650339,2024-04-07 20:25:03.650339,21,21217.83,0.42,Morning,1,Romance,3.166122228709537,0
user_4684,51,Female,Bangalore,Telugu,Mobile,Debit Card,True,0,2024-10-04 20:25:03.650340,2025-07-01 20:25:03.650340,9,9193.6,0.99,Night,4,Comedy,2.1423523007940934,0
user_4685,39,Male,Bangalore,Hindi,Tablet,Debit Card,False,0,2023-01-16 20:25:03.650342,2025-12-31 20:25:03.650342,36,33631.79,0.56,Evening,5,Thriller,3.0434277678027657,0
user_4686,21,Male,Bangalore,Tamil,Tablet,Net Banking,True,0,2022-04-07 20:25:03.650344,2025-10-18 20:25:03.650344,43,42661.09,0.86,Night,7,Drama,1.3285569290854362,0
user_4687,54,Male,Delhi,English,Desktop,Credit Card,True,1,2021-08-27 20:25:03.650346,2024-08-11 20:25:03.650346,36,28658.52,0.45,Evening,2,Horror,2.5409869179943554,0
user_4688,39,Female,Delhi,Tamil,Mobile,UPI,True,0,2022-09-29 20:25:03.650348,2023-02-26 20:25:03.650348,5,5699.51,0.64,Evening,3,Comedy,2.58718215426089,0
user_4689,58,Female,Mumbai,Spanish,Smart TV,UPI,False,0,2022-04-17 20:25:03.650350,2025-06-30 20:25:03.650350,39,43367.4,0.75,Evening,2,Thriller,3.7495450425020818,1
user_4690,54,Female,Delhi,Telugu,Desktop,Credit Card,True,1,2023-10-16 20:25:03.650352,2026-06-02 20:25:03.650352,32,30739.16,0.75,Evening,2,Drama,1.5724294369850433,0
user_4691,26,Male,Delhi,Tamil,Laptop,Debit Card,True,1,2022-08-25 20:25:03.650354,2024-09-13 20:25:03.650354,25,19555.39,0.93,Evening,7,Comedy,1.0718098915973497,0
user_4692,60,Male,Kolkata,Marathi,Laptop,Wallet,True,0,2021-06-07 20:25:03.650356,2022-06-02 20:25:03.650356,12,12132.28,0.34,Evening,7,Action,3.4803262953946543,1
user_4693,66,Male,Chennai,Spanish,Tablet,Credit Card,True,0,2023-01-04 20:25:03.650358,2024-12-24 20:25:03.650358,24,20973.03,0.4,Afternoon,5,Romance,2.3644574625939607,0
user_4694,21,Female,Chennai,English,Desktop,Net Banking,True,0,2022-08-23 20:25:03.650359,2025-08-07 20:25:03.650359,36,35472.15,0.62,Evening,4,Documentary,1.2041620515421305,0
user_4695,35,Male,Bangalore,Marathi,Desktop,Credit Card,True,1,2023-01-03 20:25:03.650362,2026-01-17 20:25:03.650362,37,33823.16,0.8,Evening,6,Action,0.7504247123095891,0
user_4696,67,Male,Delhi,Tamil,Tablet,Debit Card,False,0,2021-11-21 20:25:03.650363,2022-05-20 20:25:03.650363,6,6223.06,0.83,Night,2,Thriller,4.848594534654014,1
user_4697,68,Male,Hyderabad,Bengali,Tablet,Credit Card,False,0,2023-09-03 20:25:03.650365,2025-10-22 20:25:03.650365,26,31947.04,0.37,Night,1,Documentary,4.537120918337422,1
user_4698,19,Female,Mumbai,Hindi,Laptop,Credit Card,True,0,2022-09-04 20:25:03.650367,2023-05-02 20:25:03.650367,8,8190.71,0.86,Evening,5,Romance,2.537931544605706,0
user_4699,29,Male,Kolkata,Tamil,Tablet,Debit Card,True,0,2023-03-30 20:25:03.650369,2026-10-10 20:25:03.650369,43,45069.52,0.6,Evening,4,Thriller,1.3243891096018632,0
user_4700,63,Male,Ahmedabad,Spanish,Mobile,Credit Card,True,2,2024-06-07 20:25:03.650371,2027-11-19 20:25:03.650371,42,38765.07,0.78,Evening,1,Romance,2.974456484785637,0
user_4701,60,Male,Pune,Marathi,Laptop,Debit Card,True,0,2022-06-12 20:25:03.650373,2024-12-28 20:25:03.650373,31,28619.07,0.68,Evening,2,Drama,1.7992592151745468,0
user_4702,42,Male,Pune,Tamil,Smart TV,Wallet,False,0,2022-03-25 20:25:03.650375,2022-12-20 20:25:03.650375,9,9283.58,0.92,Evening,1,Drama,4.592079183144857,1
user_4703,61,Male,Kolkata,Spanish,Smart TV,Wallet,True,0,2021-11-07 20:25:03.650377,2023-05-01 20:25:03.650377,18,17869.11,0.47,Night,7,Documentary,1.987492746592977,0
user_4704,43,Male,Mumbai,Hindi,Laptop,Net Banking,True,0,2023-08-03 20:25:03.650379,2025-09-21 20:25:03.650379,26,23265.38,0.45,Evening,1,Action,2.7935614044884516,0
user_4705,60,Male,Chennai,Bengali,Laptop,Wallet,True,0,2022-07-30 20:25:03.650381,2026-04-10 20:25:03.650381,45,41272.27,0.31,Night,1,Sci-Fi,2.9316043453776115,0
user_4706,22,Female,Delhi,English,Mobile,Wallet,True,1,2022-02-11 20:25:03.650383,2023-01-07 20:25:03.650383,11,12222.4,0.52,Evening,1,Comedy,4.0366566923398635,1
user_4707,33,Male,Pune,English,Tablet,UPI,True,0,2022-01-02 20:25:03.650385,2022-07-01 20:25:03.650385,6,5790.33,0.66,Evening,4,Comedy,2.6458742731420264,0
user_4708,52,Female,Kolkata,English,Laptop,UPI,True,0,2024-07-03 20:25:03.650386,2024-11-30 20:25:03.650386,5,4413.77,0.93,Night,6,Horror,2.5242307658888627,0
user_4709,49,Female,Mumbai,Marathi,Smart TV,UPI,True,1,2022-07-16 20:25:03.650388,2022-12-13 20:25:03.650388,5,5634.51,0.46,Evening,3,Romance,3.7685658631904717,1
user_4710,44,Male,Kolkata,Telugu,Mobile,Debit Card,True,0,2022-09-24 20:25:03.650390,2025-01-11 20:25:03.650390,28,25110.2,1.0,Afternoon,6,Romance,1.2952705569702083,0
user_4711,34,Male,Ahmedabad,Bengali,Laptop,Credit Card,True,1,2022-04-30 20:25:03.650392,2025-04-14 20:25:03.650392,36,34630.75,0.38,Evening,7,Horror,1.8867610030377504,0
user_4712,32,Female,Bangalore,Telugu,Laptop,Net Banking,True,1,2023-01-21 20:25:03.650394,2025-11-06 20:25:03.650394,34,29155.97,0.52,Evening,7,Romance,1.6008957613876111,0
user_4713,65,Female,Mumbai,Spanish,Desktop,Wallet,True,0,2023-08-24 20:25:03.650396,2025-02-14 20:25:03.650396,18,17502.25,0.73,Evening,5,Action,0.77537064123449,0
user_4714,31,Female,Bangalore,Spanish,Desktop,Debit Card,True,1,2021-09-06 20:25:03.650399,2024-10-20 20:25:03.650399,38,39076.44,0.6,Night,1,Romance,1.5899069202779033,0
user_4715,42,Female,Ahmedabad,English,Mobile,Wallet,False,0,2021-07-01 20:25:03.650401,2023-04-22 20:25:03.650401,22,19807.08,0.44,Evening,7,Thriller,2.937846279029084,0
user_4716,34,Female,Ahmedabad,Hindi,Laptop,Debit Card,True,0,2022-07-18 20:25:03.650402,2024-02-08 20:25:03.650402,19,18306.28,0.93,Night,2,Drama,1.6763096700082882,0
user_4717,18,Female,Ahmedabad,Spanish,Smart TV,Debit Card,False,0,2024-11-16 20:25:03.650404,2026-03-11 20:25:03.650404,16,17411.08,0.55,Afternoon,6,Romance,3.6054478828126886,1
user_4718,65,Female,Pune,Marathi,Tablet,Net Banking,True,2,2021-10-28 20:25:03.650406,2024-01-16 20:25:03.650406,27,29573.12,0.61,Afternoon,4,Drama,3.598914509246128,1
user_4719,44,Male,Ahmedabad,Telugu,Laptop,Debit Card,False,2,2024-11-19 20:25:03.650408,2028-07-01 20:25:03.650408,44,37275.4,0.86,Evening,5,Romance,3.679697047851449,1
user_4720,65,Male,Pune,Hindi,Smart TV,UPI,False,0,2024-06-05 20:25:03.650410,2027-08-19 20:25:03.650410,39,40324.86,0.63,Evening,5,Horror,2.892919640025056,0
user_4721,63,Male,Mumbai,Tamil,Tablet,Debit Card,True,0,2024-11-18 20:25:03.650412,2025-03-18 20:25:03.650412,4,4131.76,0.67,Evening,7,Horror,3.424404525447451,0
user_4722,53,Male,Pune,Tamil,Tablet,UPI,True,0,2024-06-02 20:25:03.650414,2024-08-31 20:25:03.650414,3,2623.66,0.86,Afternoon,4,Drama,3.6862086432612307,1
user_4723,61,Female,Chennai,Tamil,Desktop,UPI,True,0,2023-05-01 20:25:03.650416,2023-06-30 20:25:03.650416,2,2009.26,0.43,Afternoon,7,Horror,4.725892133137199,1
user_4724,54,Female,Mumbai,Hindi,Desktop,Wallet,True,1,2022-10-03 20:25:03.650418,2025-04-20 20:25:03.650418,31,27707.73,0.98,Afternoon,4,Action,1.3126724004519583,0
user_4725,37,Female,Delhi,English,Laptop,Credit Card,False,1,2021-12-12 20:25:03.650420,2024-06-29 20:25:03.650420,31,26288.94,0.55,Evening,7,Comedy,2.650297944926448,0
user_4726,68,Female,Chennai,Spanish,Desktop,Debit Card,True,0,2022-01-14 20:25:03.650422,2022-12-10 20:25:03.650422,11,13680.45,0.59,Evening,7,Action,1.8763096456361033,0
user_4727,46,Female,Chennai,Telugu,Mobile,Net Banking,True,0,2024-01-21 20:25:03.650424,2027-08-03 20:25:03.650424,43,42983.29,0.84,Night,3,Romance,1.324921993076591,0
user_4728,52,Male,Hyderabad,Tamil,Tablet,UPI,True,0,2021-06-14 20:25:03.650426,2023-04-05 20:25:03.650426,22,22332.59,0.38,Afternoon,3,Romance,2.7453966152993585,0
user_4729,18,Female,Chennai,Hindi,Smart TV,Wallet,True,1,2023-08-05 20:25:03.650428,2026-04-21 20:25:03.650428,33,33072.85,0.65,Evening,3,Documentary,1.1020383458643679,0
user_4730,66,Female,Chennai,English,Tablet,UPI,True,0,2024-11-09 20:25:03.650430,2027-05-28 20:25:03.650430,31,32249.35,0.55,Night,7,Thriller,1.485095168154455,0
user_4731,43,Male,Ahmedabad,Marathi,Desktop,UPI,True,1,2022-04-29 20:25:03.650432,2023-10-21 20:25:03.650432,18,16828.63,0.89,Night,7,Horror,0.7007232819346798,0
user_4732,45,Female,Pune,Hindi,Laptop,UPI,True,0,2022-10-17 20:25:03.650434,2025-08-02 20:25:03.650434,34,34553.76,0.69,Afternoon,5,Romance,2.2855505663630087,0
user_4733,67,Male,Hyderabad,Marathi,Smart TV,UPI,True,1,2023-08-29 20:25:03.650436,2026-05-15 20:25:03.650436,33,29216.33,0.49,Night,2,Romance,2.332203361455396,0
user_4734,26,Female,Kolkata,Hindi,Tablet,Wallet,True,0,2022-06-04 20:25:03.650438,2022-10-02 20:25:03.650438,4,4896.7,0.93,Night,7,Horror,2.410912978965192,0
user_4735,46,Female,Delhi,Telugu,Tablet,Wallet,True,0,2022-10-30 20:25:03.650439,2026-09-09 20:25:03.650439,47,42783.24,0.71,Night,5,Romance,1.4154608469658445,0
user_4736,45,Male,Bangalore,Bengali,Tablet,Debit Card,True,0,2024-03-22 20:25:03.650441,2026-05-11 20:25:03.650441,26,23525.49,0.34,Night,7,Drama,2.1632462674410293,0
user_4737,51,Female,Delhi,Telugu,Smart TV,UPI,False,0,2023-04-16 20:25:03.650443,2026-09-27 20:25:03.650443,42,39304.16,0.7,Evening,6,Comedy,2.7479308004617913,0
user_4738,40,Female,Kolkata,Telugu,Laptop,Debit Card,True,1,2021-12-24 20:25:03.650445,2025-02-06 20:25:03.650445,38,33932.0,0.81,Evening,1,Sci-Fi,1.2313980740545505,0
user_4739,22,Female,Kolkata,Spanish,Laptop,Net Banking,True,1,2022-07-03 20:25:03.650447,2025-11-14 20:25:03.650447,41,32043.01,0.89,Night,3,Thriller,0.3261176172232766,0
user_4740,32,Male,Delhi,Marathi,Smart TV,Net Banking,True,2,2024-05-29 20:25:03.650449,2026-06-18 20:25:03.650449,25,20421.84,0.85,Evening,5,Action,2.1516213801682063,0
user_4741,61,Female,Kolkata,English,Smart TV,UPI,True,0,2021-06-25 20:25:03.650456,2023-01-16 20:25:03.650456,19,19101.89,0.5,Night,3,Thriller,1.3664241500011594,0
user_4742,40,Male,Mumbai,Hindi,Smart TV,Wallet,True,0,2023-07-20 20:25:03.650462,2025-08-08 20:25:03.650462,25,28087.76,0.63,Evening,4,Horror,1.618800234504463,0
user_4743,59,Female,Ahmedabad,Hindi,Smart TV,UPI,False,0,2023-06-13 20:25:03.650463,2024-05-08 20:25:03.650463,11,11729.48,0.99,Night,7,Comedy,3.021886011572177,0
user_4744,25,Other,Mumbai,English,Desktop,Net Banking,False,1,2023-01-24 20:25:03.650465,2023-08-22 20:25:03.650465,7,7937.48,0.66,Evening,1,Thriller,4.8411101367148115,1
user_4745,68,Male,Ahmedabad,Telugu,Mobile,Credit Card,False,0,2022-04-23 20:25:03.650467,2022-07-22 20:25:03.650467,3,3172.44,0.54,Evening,3,Drama,5.325463357805716,1
user_4746,29,Female,Mumbai,Bengali,Desktop,UPI,True,0,2024-09-17 20:25:03.650469,2025-05-15 20:25:03.650469,8,10039.74,0.34,Night,5,Thriller,3.4173392874063655,0
user_4747,60,Female,Chennai,English,Smart TV,Wallet,True,0,2024-03-22 20:25:03.650472,2024-10-18 20:25:03.650472,7,8533.24,0.64,Evening,6,Romance,2.531700341158417,0
user_4748,22,Female,Hyderabad,Telugu,Desktop,Debit Card,True,0,2022-07-31 20:25:03.650474,2025-02-15 20:25:03.650474,31,35706.79,0.38,Night,6,Drama,1.387996703354105,0
user_4749,40,Female,Bangalore,English,Smart TV,Wallet,True,1,2024-04-28 20:25:03.650476,2026-01-18 20:25:03.650476,21,21026.22,0.88,Morning,6,Romance,2.110066904638304,0
user_4750,64,Female,Mumbai,Spanish,Smart TV,UPI,True,1,2023-01-13 20:25:03.650478,2025-03-03 20:25:03.650478,26,20930.75,0.35,Evening,1,Drama,2.278248698291075,0
user_4751,44,Female,Ahmedabad,English,Mobile,Wallet,False,0,2022-01-28 20:25:03.650480,2025-08-10 20:25:03.650480,43,37231.16,0.92,Evening,7,Comedy,2.3610391682407657,0
user_4752,61,Male,Hyderabad,Bengali,Tablet,UPI,True,1,2023-12-09 20:25:03.650482,2024-04-07 20:25:03.650482,4,3537.45,0.77,Afternoon,3,Action,3.7846686070465374,1
user_4753,41,Female,Pune,English,Mobile,Net Banking,True,0,2023-12-14 20:25:03.650484,2025-10-04 20:25:03.650484,22,23943.76,0.9,Evening,7,Romance,1.0863936841232789,0
user_4754,49,Male,Bangalore,Hindi,Tablet,Wallet,True,1,2024-06-06 20:25:03.650485,2027-04-22 20:25:03.650485,35,32261.33,0.51,Night,7,Comedy,1.2459216111467386,0
user_4755,51,Other,Ahmedabad,Spanish,Desktop,Net Banking,False,0,2023-11-16 20:25:03.650487,2025-09-06 20:25:03.650487,22,25777.39,0.91,Evening,3,Comedy,2.515686139727811,0
user_4756,51,Male,Mumbai,Hindi,Laptop,Wallet,True,1,2023-01-22 20:25:03.650489,2024-10-13 20:25:03.650489,21,18733.05,0.56,Morning,7,Sci-Fi,2.773200487248763,0
user_4757,41,Other,Pune,Tamil,Mobile,UPI,False,0,2022-06-08 20:25:03.650491,2025-09-20 20:25:03.650491,40,42361.68,0.73,Night,3,Comedy,2.266369941089329,0
user_4758,46,Male,Mumbai,Hindi,Tablet,Credit Card,False,0,2024-06-11 20:25:03.650496,2025-10-04 20:25:03.650496,16,18523.0,0.66,Evening,6,Action,2.6408047483114707,0
user_4759,44,Male,Mumbai,Tamil,Mobile,Wallet,True,0,2023-07-16 20:25:03.650498,2027-05-26 20:25:03.650498,47,47816.15,0.37,Night,7,Drama,1.922541360141224,0
user_4760,66,Female,Mumbai,Hindi,Tablet,Wallet,True,0,2024-09-29 20:25:03.650500,2024-12-28 20:25:03.650500,3,3535.82,0.75,Night,2,Romance,3.470424922604989,1
user_4761,28,Female,Delhi,Spanish,Mobile,Wallet,False,2,2021-12-06 20:25:03.650501,2023-04-30 20:25:03.650501,17,17773.16,0.91,Evening,3,Comedy,3.4004482068065696,0
user_4762,34,Other,Hyderabad,Bengali,Smart TV,Credit Card,True,1,2022-07-01 20:25:03.650503,2025-02-15 20:25:03.650503,32,30470.14,0.45,Afternoon,7,Comedy,2.840294691609132,0
